id,cmt,general,price,quality,service,stylefood,location,background
1853.0,"
 Một địa chỉ có món bánh toast mình đánh giá khá nhất Hà Nội. Tuy nhiên bánh đây có giá cũng khá cao tương xứng cùng chất lượng.

Toast có 3 vị thôi, socola dâu, socola hạnh nhân và mật ong. Bánh được nướng cùng bơ ăn không cũng rất thơm, vỏ thì giòn mà nhân thì mềm, ăn với các topping rất đỉnh.

Vị mình ưng nhất là dâu socola vừa đẹp vừa ngon, sốt socola cũng đậm đặc không phải loại pha tạp nào, dâu thì tươi rói, xắt miếng dễ ăn.

Nằm trong quán cafe cũng to hịn, nhân viên đây khá lịch sự, giá cao nhưng ổn. ",1.0,0,1.0,1.0,,,1.0
1854.0,"
 Món chè từ thiên nhiên là thức ăn rất ngon và rất lành mạnh cho các bạn vào những ngày nắng nóng, chè dẻo, nhiều đồ và ăn rất hợp miệng, chè rất nhiều nên bạn nhỏ người ăn có thể no luôn. Rất thích và sẽ quay lại để ủng hộ shop. ",1.0,,1.0,,,,
1855.0,"
Ngon, đặc biệt là giao hàng nhanh cực. Lần sau lên Sa Pa sẽ mua tiếp những vị khác thử",1.0,,1.0,1.0,,,
1856.0,"
 Ngon rẻ cuối tuần nên đi sớm kẻo hết bàn. 2 người gọi 1 lẩu nhỏ với phần bò nướng là đủ ",1.0,1,1.0,,,,
1857.0,"
 Treo đầu dê bán thịt***ak.cơm sườn tôi đặt là đây ak ",,,-1.0,,,,
1858.0,"
 Trưa đến anh em trong phòng rủ nhau đi ăn, đến mấy quán quen thuộc mãi chán thế là chọn Bách Nướng. Quán này có 2 cơ sở thì phải nếu mình nhớ không nhầm là ở Lĩnh Nam. Vào quán decor bên trong ổn, rộng rãi thoải mái, có chỗ chơi cho trẻ nhỏ luôn. Thịt ở quán khá ngon được tẩm ướp vừa phải. Nước lẩu vừa phải. Hôm đấy mình order cả lẩu và nướng luôn, 5 người khoảng 150k/người ăn no căng. Vị trí quán rất dễ tìm hay gần mặt đường giao với trường chinh. Nhân viên phục vụ nhiệt tình lễ phép ",,0,1.0,1.0,,1.0,1.0
1859.0,"
 Cơm Bento Thăn Lợn Chiên Xù ",,,,,,,
1860.0,"

Trên đường đưa vợ con zia quê nằm ổ, đói quá nên tìm chỗ dừng chân để ăn tối.

Tàu hũ đá ở đây rất ngon & rẻ. Quán vỉa hè, ngay bảo hiểm Dai-chi life, bán từ 5h chiều. Tàu hũ được bỏ rất nhiều, có thêm sợi bột lọc nhỏ như sợi dừa, đậu xanh, nước dừa, nước thắng đường, trộn lên ăn rất ngon mà tàu hũ ko bị vữa. Hôm bữa 2vc ghé ăn mà mỗi người làm luôn 2 ly. Anh chủ quán ít nói & cũng ít cười nhưng thân thiện ^^",,1,1.0,1.0,,,
1861.0,"
 Trà Sữa Trân Châu Hoàng Gia (L) + Trà Sữa Thạch Kiwi Newzealand (L) ",,,,,,,
1862.0,"

- Chất lượng món ăn: là 1 trong những quán khởi đầu phong trào mì cay ở Trà Vinh này nên quán được khá nhiều bạn teen biết đến. Giá cả 1 phần mì tầm từ 35k trở lên, tương đương với các quán mì cay khác ở Trà Vinh. Tuy nhiên chất lượng thì không tương xứng với giá cả. 1 phần mì cay thì thịt và hải sản đi kèm hơi ít. Đặc biệt chả cá mềm và tanh, thật sự rất í ẹ. Nước súp thì cá nhân mình thấy toàn vị bột ngọt chứ chẳng phải nước ngọt hầm xương nấu ra. Còn các cấp độ cay thì nhiều khi quán không điều chỉnh tốt theo yêu cầu khách hàng. Đợt trước nhỏ em mình gọi 1 phần mì cay cấp 1, và nó cũng biết ăn cay 1 ít, nhưng ăn vài đũa mì xong thì mỏ sưng vù như miếng thịt bò và khóc ròng luôn! Cấp 1 gì mà lợi hại quá ! =)))",1.0,0,-1.0,,,,
1863.0,"
 Bò mềm, các món khai vị với mỳ ý ổn, phù hợp giá tiền, must tryy nhé kác pạng, không giang thón mát phù hơpn với các kặp đôi ",1.0,1,1.0,,,,1.0
1864.0,"

Had lunch here on the way to destination for the day. I liked goat soup with deep fried dried rice and loach in clay pot. I had too kic rice because of them, hjhj. ( ´ ▽ ` )ﾉ",,,,,,,
1865.0,"
 Chỗ này mình hay mua thịt về cúng thần tài ông địa thường 16 và muồng 2, có khi mua về ăn cơm hoặc làm bún mắm cũng có, thịt ở đây ngon thơm và da giòn lâu, bán nhiều lâu rồi nên cũng uy tín. Có kèm bán bánh mì nữa mình cũng hay mua về ăn khi ngán bún mì phở 😄, bánh mì 15k mà nhiều thịt có khi ăn một ổ không hết, có nước sốt chan cũng ngon 😄, tới giờ cao điểm chờ hơi lâu. Giá cũng rẻ. ",1.0,-1,1.0,0.0,,,
1866.0,"
 Quán ăn rộng rãi, thoáng mát. Đồ ăn ngon. mình gọi 1 đĩa bê rang muối và lẩu đuôi bò. thịt bò ăn rất ngọt và mềm. Đĩa thịt bò và đuôi bò rất chất lượng và nhiều, không độn rau như các quán khác. Nước dùng khá ngon ",,,1.0,,,,1.0
1867.0,"
nước uống giá bình dân mà ngon. giao hàng nhanh",,1,1.0,1.0,,,
1868.0,"

Đế bánh giòn, thơm, phô mai đẫm bánh ăn khá phê.",,,1.0,,,,
1869.0,"
 Đã cực thích Era từ khi era là nhà hàng món âu
Đến khi era có thêm món chân gà và lẩu thái thì lại càng nhớ đến Era.

Thực đơn của quán rất phong phú khách hàng có thể tha hồ lựa chọn ngài các món chân gà và cánh gà , cơm chiên như : chân gà,cánh gà rang muối, hay chiên mắm với nhiều kiểu khác nhau thì ở đây còn có thêm món lẩu Thái với nước dùng rất ngọt thơm đậm đà , đồ ăn kèm với lẩu thì có tôm, ngao, mực, thịt bò cùng các loại rau tươi sạch…bestseller của quán không thể không kể đến món cơm chiên trứng cua... 

Ngoài ra, quán còn rất nhiều món như cổ gà, đùi gà, sụn gà, sụn mềm, món gà rang muối kèm theo những món ăn kèm như khoai lang chiên mắm bơ đường, khoai tây,....

Đây là một nơi vô cùng đặc biệt, đặc biệt bởi không gian quán vô cùng ấm áp sang trọng nhưng giá lại vô cùng phải chăng, đặc biệt bởi mon ăn ở đây rất da dạng, hơn nữa là vị riêng từng món ăn của nơi này mà không quán nào khác có được ăn một lần phải quay lại lần hai. ",1.0,1,1.0,,1.0,,1.0
1870.0,"

Ăn ở đây vài lần xem như cũng ổn

Phục vụ : đa phần thấy nhân viên ở các quán miền trong cực nhiệt tình và dễ thương, phục vụ nhẹ nhàng.

Điểm cộng cho các món làm từ trà xanh ở quán. Vị trà rất đậm khó tìm ở các nơi khác và mình rất thích vị đậm như vậy 👍",1.0,,1.0,1.0,,,
1871.0,"

Quán nhậu bình dân ở phường 3 í. Không gian rộng rãi và thoáng mát, đúng chất quán nhậu luôn nha, nghe tên là cũng biết quán chuyên về các món hải sản rồi ha. Quán thích hợp để đi ăn uống với bạn bè. Lần mình đến đây ăn thì ấn tượng bởi hai món là bạch tuột và cá kèo, món nào cũng tươi, thịt của cá ngọt lắm nhé chấm thêm với nước sốt là ngon khỏi phải bàn luôn đấy. Về phần bạch tuột thì ướp đều gia vị. Nhân viên phục vụ lịch sự và nhanh nhẹn nữa",,,1.0,1.0,,0.0,1.0
1872.0,"
 Vịt 29 - Nguyễn Thượng Hiền ",,,,,,,
1873.0,"
 Đồ ăn nhiều- cộng điểm. Trình bày đẹp - cộng điểm. Nhưng đồ ăn nhạt, sườn ướp chưa thấm, đây là món chính mà dở quá. Chỉ có một miếng chả cá vừa đủ ăn. ",,,0.0,,1.0,,
1874.0,"
 Snow mở ở đà nẵng cũng lâu rồi á. mình biết quán này hồi còn sinh viên, lâu lâu thèm pizza bên này lại ghé đi ăn. quán có không gian sạch sẽ và thoáng, chỗ ngồi có mấy cái ghế nệm êm êm.
mình đi có gọi salad, pizza, mì ý & kimbap.
- kimbap : cuộn cơm ở đây k giống mấy quán kia đâu, nhân cực kì chất lượng luôn, ăn mà kiểu ngập mồm í, mình rất ưng kiểu này
- salad : món này mình k hạp lắm, kiểu ăn cho healthy thôi
- mì ý phô mai, món này được nhiều bạn gọi khi tới quán lắm đó 
- pizza : pizza bên này đế mỏng dính, viền giòn, nhân nhiều, ăn k bị ngán, mình k thích ăn pizza đế dày, vì vậy nên đây là 1 trong những quán mình hay ghé ăn là vậy
giá cũng phải chăng, pizza dao động từ 120k trở lên ",1.0,1,1.0,,,,1.0
1875.0,"
 Mình đặt Gà phô mai sốt Hàn & pizza hawaii. Pizza thì gà khá ít, còn gà thì có lẽ ăn tại chỗ sẽ ngon hơn ",,,0.0,,,,
1876.0,"
 Góc ấn tượng -khi tới vịt 34 tiếp khách 14/6 ",,,,,,,
1877.0,"
 Lần nào ăn lọc đều ghé đây ❤️ ",1.0,,,,,,
1878.0,"
 Không gian đẹp không có gì để chê

Nhưng thái độ nhân viên thì không có thiện cảm, không chào hỏi, nhờ bật cái quạt thì mặt lạnh tanh, vừa làm vừa thái độ. được một lúc thì quay quạt về phía mình mặc kệ khách. > Nói chung là nhân viên kém.

Đồ uống thi cũng bình thường, có thể ngon nhưng giá thì cao.

1 Lycafe nâu đá quán bên cạnh 25k: gồm 1 ly cafe + 1 ly trà đá măc định
trong khi 1 ly nâu đá của Angaren 40k: Gồm 1 ly cafe + Không trà không nước.

Hy vọng nhân viên phục vụ thay đổi để tương xứng với chất lượng và giá tiền của khách. ",,-1,1.0,-1.0,,,1.0
1879.0,"

Kem Caramen - Hàng Than",,,,,,,
1880.0,"
 Trà sữa và bánh ở đây ngon, nhân viên nhiệt tình, có ship tận nhà nên rất thích. Nhiều khi chạy xe đoạn xa đến Vincom để uống 2 ly trà sữa ở đây. ",1.0,,1.0,1.0,,,
1881.0,"
 Foodee_0597Eddd Huynh ",,,,,,,
1882.0,"
 Cảm ơn quý khách đã tin tưởng và ủng hộ Tý Chuột ❤👍 ",,,,,,,
1883.0,"
 Thật sự ăn lần đầu là bị ấn tượng luôn , bánh tráng pate ở đây ngon hết xẩy, loại nào cũng ngon, tuần nào cũng phải ghé lại đây ! ",1.0,,1.0,,,,
1884.0,"
 Bảo đây cháo trẻ em thì cũng không phải vì mình tới mua toàn thấy người lớn ăn thôi. có cháo tôm, bò, lươn luôn nhưng chắc cháo tôm món chủ chốt nên đặt tên là quán cháo tôm.
mình cũng tình cờ đi qua quán này thôi, mẹ mình nhác ăn cơm nên mua 1 hộp 25k tôm xay mix tôm con, ăn thử mà ngon quá trời nên mấy bạn mẹ mình cứ nhờ đi mua tiếp. tôm xay mịn, thơm, bỏ chung vô làm đậm đà và ngọt vị cháo hơn đó, con tôm tươi, khách mua thì mới xào tôm cho chín nên thịt tôm chín tới rất giòn và ngọt. ",,0,1.0,,,,
1885.0,"
 Khối văn phòng k nên oder ",-1.0,,,,,,
1886.0,"
 Nước ngọt xương. Nạm gầu thơm và giòn. Mình thấy phở ở đây ngon hơn phố cổ. Chủ quán sửa cho quán khang trang hơn thì tuyệt vời ",,,1.0,,,,0.0
1887.0,"
 Phuongoc, Nhiên Trịnh ",,,,,,,
1888.0,"

Anh đầu bếp cho em 1 lạy ạ",,,,,,,
1889.0,"
 Bún bò chả cua giá rất bình dân(17k) nhưg rất chất lượng. Rau sống đậm chất huế có cả giá, rau ghém thơm ngon. vị ruốc nhẹ nhẹ ăn không quá nồng mà lại ngon, thơm sả nữa. ",,1,1.0,,,,
1890.0,"
 Trứng lộn đây ngon với nước mắm rất ổn.
Giá cao hơn không bao nhiêu so với mấy chỗ khác nhưng đáng tiền (thêm 500đ nhưng ăn ngon có phải hơn không hihi).
Từ nay có chỗ ăn vịt lộn rồi. 
À bánh bột lọc cũng ngon nữa.
Chỉ tiếc là chỗ ngồi chưa rộng rãi lắm. ",,1,1.0,,,,-1.0
1891.0,"
 Vật giá leo thang quá, nửa kí chíp chíp nấu xong teo gần hết hic :))) .Meow ",,-1,,,,,
1892.0,"
 Quán này mình có ghé 2, 3 lần rồi thấy chất lượng ổn nên kéo bạn bè về lại đây ăn uống
Quán không gian sạch sẽ, nhân viên nhiệt tình nên mình thích đến
Chất lượng đồ ăn cũng khá là ổn luôn, bánh là món bạch ttuột 👍👍👍, kiểu đi đâu có bbạch tutuột thì gọi ngangay món đó
Mình có gọi món lươn xào, con này to, điã đồ ăn làm ra cũng n😂hiều, chấm bánh mỳ giòn
Cơm chiên dương châu khá vừa miệng, hạt cơm khô nên chiên lêlên nêm nếm cũng ok, lớp cơm cháy xén hơi giòn 👌👌👌
Lẩu hải sản, cá tôm mực, nước chua chchua cay cay 😎😎
Chất lượng ổn ",1.0,,1.0,1.0,,,1.0
1893.0,"
 trước giờ mình đi ăn toàn tranh nhau gắp mỡ )) bò nhúng dấm gầu mõ mới ngon chứ ",,,,,,,
1894.0,"
 Bánh Mì Thịt Xíu + Sữa Đậu Nành ",,,,,,,
1895.0,"
 Nằm gần Hồ Gươm Plaza tuy nhiên Nguyễn Sơn Trần Phú khá vắng vẻ, có lẽ một phần vì cạnh đấy đang có công trường xây dựng nên bụi bặm lắm -_- Bên trong rộng rãi, các kệ bánh kê sát nhau dựa tường tạo khoảng không rộng rãi để khách chọn mua bánh. Mình hỏi mua bánh mỳ gối, túi bánh đầu tiên thì dưới đáy đầy kiến, kinh dị :-s Túi bánh tiếp theo may quá không bị kiến bâu nhưng hạn sử dụng có 3 ngày? Sáng hôm sau thì bánh cũng bị cứng lại rồi chứ chẳng cần đến 3 ngày đâu. ",,,-1.0,,,0.0,0.0
1896.0,"
 Nui xào ngon , 1 phần vừa đủ 1 người ăn . Bò vừa chín tới nên ko quá dai ",,,1.0,,,,
1897.0,"
 Ngon .bổ .rẻ .chất lượng ",,1,1.0,,,,
1898.0,"
 Bún lòng xào nghệ vừa ",,,0.0,,,,
1899.0,"

Các bạn hãy lại quán ủng hộ nha.hjhj",,,,,,,
1900.0,"
 Mình đã có cơ hội đi ăn cháo trai tại quán nhân một buổi chiều hết mưa lại nắng, rồi lại mưa. Lúc mình đến quán thì gió đang thổi ào ào, hơi lành lạnh nên làm bát cháo trai rất hợp. Trong quán cũng có nhiều người, phục vụ cũng có vài cô luôn trong tư thế sẵn sàng nên cháo lên rất nhanh. Không gian rộng rãi và sáng sủa, nhiều chỗ ngồi, có quạt mát và nhân viên có thể kê thêm bàn ghế ra vỉa hè nữa. Cảm quan chung là cháo ngon, không quá lổn nhổn, nêm nếm vừa vặn và nhiều thịt trai ra phết. Ăn cùng với quẩy xong là lưng lưng bụng rồi. Điểm trừ ở đây là thịt trai hơi dai, có vài miếng mình nhai mãi nhai mãi rồi mới dám nuốt, không biết do mẻ trai hôm nay hay như nào nữa. Một bát có giá 30 cành, thế là hơi đắt cho bát cháo thế này nhưng chắc quán nổi tiếng lâu rồi nên lấy thêm tiền thương hiệu :))) À quán có bán cháo sườn nữa nhưng mình chưa thử, có cả vài món khác như sữa đậu nành tào phớ blabla. Để mà quay lại ấy à, mình sẽ phải suy nghĩ đấy, vì cháo trai ở đây ăn cũng được nhưng theo mình chưa phải ngon nhất. ",0.0,-1,0.0,1.0,,,1.0
1901.0,"
lẩu tok nhưng đc 7 cái tok, ăn nước thì nhạt toẹt, phomai cứng quá, nói chung ăn ko ngon ko có lần sau quay lại",-1.0,,-1.0,,,,
1902.0,"
 Lại đi ăn gặp đúng e nhân viên , đứng phục vụ bàn kế bên . Mình có việc nhờ em ý nên gọi , thế mà em ấy đi thẳng một mạch . Ủa , đi ăn mình trả tiền , chứ có phải đi xin . Mình biết chuyện , chứ không có hiền nhaaaaa ",,,,-1.0,,,
1903.0,"

Heo quay ngon! Phục vụ chưa tốt, phục vụ kiêm luôn bán vé số, chào mời thêm món ăn gây lúng túng cho khách... Quán này cánh tài xế ăn rất đông...",,,1.0,-1.0,,,
1904.0,"
 rất ngon , không khó ăn , nhân viên thân thiện , giá cả mắc nhưng đáng ",,0,1.0,1.0,,,
1905.0,"
 Mỳ quảng bà anh rất ngon. Ăn 1 lần nhớ mãi đến giờ .7 nam rồi . huong vị đậm đà . bà chủ dễ thương ",,,1.0,1.0,,,
1906.0,"
 Quán ngon, cô chủ dễ thương, vị vừa ăn rất nên thử ạ !!! ",,,1.0,1.0,,,
1907.0,"
 Đồ ăn ngon, mình ăn nhậu trưa nên bếp làm hơi chậm, giò chiên mắm sau 3h chiều mới có
Những món mình gọi: ba chỉ nướng lu, giò hấp, xương măng, sườn nướng đều đậm đà, ngon miệng
Mắm tôm pha hơi mặn, mình phải pha thêm đường chanh ",,,1.0,-1.0,,,
1908.0,"
 Ở đây trà sữa tuy rẻ nhưng ngon cực kỳ đấy nhé! Điểm trừ là quán chắc gần trường cấp 2 nên nhiều khi thèm, vào quán thấy toàn con nít ngại muốn chết, hic hic ",,-1,1.0,,,-1.0,
1909.0,"
 Cùng với những món ăn siêu hoy khác trong mùa hè này, chắc chắn chúng ta không thể bỏ sót bánh mì bóng đêm thần thánh này rồi
Mình đax từng ăn thử bánh này ở Quảng Ninh và rất ngon, thật may là giờ đã có mặt tại Hà Nội ở chuỗi cửa hàng của Bami sot
Không bàn tới vỏ badnh màu đen óng siêu quyến rủ, thì điểm nổi bật chắc chădn là nhân bánh siêu thơm ngon và đầy đặn cùng với rất nhiều vị cho mọi người lựa chọn
Mình có order 3 bánh vị thịt lợn và chả bò, tẩm ướt siêu ngon, thịt thơm mà có độ mềm ẩm nhất định. Quán còn có sữa đậu và trà thái cũng ổn nữa, gọi theo combo lại càng hời . Sẵn sàng châdm 9/10 vì cửa hàng hơi nhỏ , take away thì okela hơn đó
So với giá tiền thì đáng thử hơn những thương hiệu bánh mỳ khác nhau
Chắc chắn mình sẽ ăn dài dài ",1.0,1,1.0,1.0,,,-1.0
1910.0,"
 🤪 Kem bơ cô vân - chợ bắc mỹ an
- Trời lạnh thế này chỉ thèm nhấm nháp ly kem bơ cô vân thui :)) cô bán hàng vẫn đon đả lắm, thấy khách là chào hỏi mời vào ăn, quán đông lắm. Mình hay gọi 1 kem bơ (15k/ cốc) và 1 kem xôi nếp cẩm (15k/ cốc). Bơ ở đây ít khi bị chát lắm, lúc nào cũng ngòn ngọt béo béo, thêm cục kem dừa ngọt mịn ăn thích cưcj. Cuối cùng là rải thêm dừa khô trên cùng, giòn giòn ăn vui miệng lắm. Mình hay xin thêm dừa khô ăn cho đã. Còn kem xôi nếp cẩm cũng ngon lắm, nếp cẩm mềm mềm ngon cực huhu. Must try nha mn ",1.0,0,1.0,1.0,,,
1911.0,"Cá hồi 64 đông quá nên mình qua quán này, biển ghi cách 300m nhưng là đường chim bay nhé, còn thực ra từ đường cái đi vào mất gần 1km. Mình có 2 người, gọi 2 suất, 250k/suất mà đồ ra rất lèo tèo: 1 tô cháo chỉ hơi âm ấm và nhã rất nhanh, 1 đĩa vài miếng cá rán, cá cũ, ko ngọt thịt, 1 đĩa da cá tanh và cứng, 1 đĩa con con thịt sống nhúng lẩu, lẫn lộn cả cá cũ cá mới, 1 nồi nc lẩu và ít rau nhúng, còn quên mang mì miến và hoa quả tráng miệng, mặc dù lúc đó còn chưa có khách nào. Nhà mình ăn ko hết nổi thật vì nó quá chán, ko xứng đáng với số tiền bỏ ra. Thái độ phục vụ của nhân viên ở đây thì ok, nhưng mình chắc chắn là ko bao giờ quay lại quán này.",-1.0,-1,-1.0,1.0,,-1.0,
1912.0,"
 Mình đặt 3 bánh bao kim sa ship về, có 27k cho 3 cái lại còn có mã freeship 🤣 với cái giá 9k cho 1 cái thì mình cũng đoán là cỡ bánh nó như thế này thui. Bánh đóng gói cẩn thận, mỗi tội mình đã ghi là không nhận dụng cụ ăn uống rồi vẫn nhận được 3 cái dĩa nhựa :) cái hộp bánh và túi nilon thì mình không nói.
Về chất lượng, bánh màu vàng đẹp, bé bé xinh xinh, nhân cũng khá nhiều. Nhân bánh không rõ vị trứng muối lắm, thấy vị ngọt nhiều hơn chứ không thấy vị mặn.. Vỏ bánh mềm lắm lun á
Nói chung là nếu hết tiền mà thèm bánh thì mình sẽ gọi Fenghuang, còn không thì mình sẽ chọn những nơi bán bánh rõ vị trứng muối hơn. ",,0,1.0,-1.0,,,
1913.0,"
 Ko đắt nhé bạn ơi. Bánh nhà mình lấy trong quy nhơn ra lận. Thịt heo nay tăng đến 90k 1 kg rồi bạn thông cảm. Còn ớt thì chắc bạn xin lúc quán đông. Chứ ớt cho bạn ăn lủng bao tử cũng được nữa :))). Cháo thì dạo này nhà mình đang thử gạo mới có chút không ổn định. Mong bạn thông cảm mình sez khắc phục sau. Cám ơn bạn ",,,,,,,
1914.0,"
 Ngày xưa nghiện cafe lắm hôm nào cũng làm một cốc không bạc xỉu thì nâu sữa nhưng từ ngày uống trà thì giờ cai luôn cả cafe vì ngại những tác dụng phụ của nó mặc dù vẫn thích mùi cafe kinh khủng. 
Ngồi ở highland k biết bao nhiêu lần, bao nhiêu nơi rồi nhưng giờ mới chụp để viết review. Thử từ các loại trà theo mùa, mojito đến các laoij cafe thì nghiện nhất là Freeze trà xanh. Ấn tượng nhất vì đi uống ở nơi khác cũng chẳng đâu ngon bằng.
📍 Highland Coffee, 110 Trần Phú, Hà Đông, Hà Nội
 💰 65.000 max size ",,0,1.0,,,0.0,
1915.0,"
 Gà vs lợn giá như nhau, gà có hạt tiêu nên hơi cay hơn lợn, thịt lợn có mùi riềng, gà thì lại mùi xả. Quán xịt sẵn ớt với mayo nên chỉ việc ăn luôn. Ăn cũng ổn. ",,,0.0,,,,
1916.0,"

Quán mở rộng ko gian nên rất sạch sẽ và rộng rãi.",,,,,,,1.0
1917.0,"
 Mình rất thích nước uống ở đây và đến đây rất nhiều lần nhưng hôm nay thái độ nhân viên ở đây mình rất không hài lòng. Thân gửi bạn nam nhân viên đeo kính. Never come back :) ",-1.0,,1.0,-1.0,,,
1918.0,"
 Không gian đẹp và sang trọng, chỗ ngồi hướng ra biển đẹp và mát mẻ. Phần lớn các món đều ngon, phục vụ khá tốt. Mình thích nhất món súp cua với bắp, thịt cua nhiều , tươi ngon, bắp ngọt. Mì xào cũng rất vừa ăn. Món ốc thì mình không thích lắm. ",,,1.0,1.0,,,1.0
1919.0,"
 chinh chau, LỆ LÊ, Quý Châu ART NGUYỄN ",,,,,,,
1920.0,"
 Địa điểm hơi xa nhà. Lần nào đến đây cũng chỉ trung thành với 1 loại duy nhất: trà sữa 3Q. Cốc trà ngon, đậm vị, trân trâu đã có mấy loại sẵn, mềm và không bị dai hay cứng. ",,,1.0,,,-1.0,
1921.0,"
 Hí ha hí hửng đi ăn bún ốc và rồi...:(
Mình không biết mọi người quan niệm sao về bún ốc, chứ 1 bát bún ốc theo chuẩn của mình là ốc to ngon hoặc ốc nhỏ xinh cũng ok, nhưng cái chính là nước dùng phải thật ngon. Mình thích vị chua nhè nhẹ của dấm bỗng, chút cà chua và 1 vài gia vị không biết tên :P
Hí hửng gọi 1 phần đầy đủ và 1 làn ốc lẫn với bạn rồi lúc ăn thấy chán thật í. Nước dùng chán này, ăn với ốc chẳng hợp chút nào, nhất là tớ lại gọi thập cẩm ăn không khác gì nhúng lẩu vậy T.T
45k một bát như hình, quán đông và sẽ không quay lại đâu ",-1.0,0,-1.0,,,,1.0
1922.0,"
bánh mì rất ngon",,,1.0,,,,
1923.0,"

Quán có không gian ao hồ rất đẹp, thoáng mát. Món ăn lạ và ngon miệng không chê vào đâu được. Một địa điểm lý tưởng trên cung đường Long Hải - Lộc An - Hồ Tràm.",1.0,,1.0,,,0.0,1.0
1924.0,"
 Calla Rum, Nguyễn Linh ",,,,,,,
1925.0,"

Trà sữa thì ổn nhất là kim cương đen rồi. Mình trung thành cả đời với kim cương đen luôn. Ahihi. Mọi người nói toco ngọt quá nhưng vs mình vậy lại vừa. Mấy loại khác uống nhạt không uống đc.",,,1.0,,,,
1926.0,"
 Hôm nay, nghe lũ bạn nói quán mới gần nhà nên cũng tới ăn thử .Tại mình thik ăn bún đậu mắm tôm nên hay vô Hội An ăn vì ĐN chưa có quán nào hợp khẩu vị mình.Hôm ni tình cơ phát hiện quán này nói chung mình khá thik bún đậu ở đây.Ngon hơn nhiều quán mình từng ăn ở ĐN .Giá thì rẻ 1 mẹt này 75K cho 3 ng ăn quá phê lun,đồ ăn siêu nhiều .Chả cốm siêu ngon và béo, có cả thịt nướng nữa chứ.Với mình tẹt vời ông mặt trời.Chắc sẽ ghé thường xuyên quán ❤️❤️❤️ ",1.0,1,1.0,,,,
1927.0,"
 Cực kì thích bánh ở đây, bánh nào cũng ngon, thích nhất hamburger bò, ngon mà chất lượng kinh khủng, bánh sâu dừa cũng ngon nốt, hihi. Quán có nhiều chương trình khuyến mãi, mua 1 tặng 1 rất lợi luôn, có nhiều chi nhánh thuận lợi cho nhiều khu vực khác nhau, không gian thoáng đẹp. ",,,1.0,1.0,,1.0,1.0
1928.0,"
 vohaiyen1195, Thuỳ Dung Trần ",,,,,,,
1929.0,"

Nước uống đậm đà, đặc biệt Pepsi  nồng từ phút đầu đến cuối...

Không nên mua bánh khuyến mãi",,,1.0,,,,
1930.0,"
 Mà nhìn mặt Đao Làm ghét thế :xxx ",,,,,,,
1931.0,"

Hoàng Dự - Quán Nhậu Bình Dân",,,,,,,
1932.0,"
 Bánh của BonPas rất ngon ấy, từ bánh mặn cho tới bánh ngọt. Nước thì có hơi mắc, vị thì tuỳ loại, nhìn chung là khá ngon. Nhân viên phục vụ tốt, thân thiện. Với 1 đứa còn là hs như mk thì đến BonPas làm bài nhóm vào những giờ có khuyến mãi là 1 lựa chọn rất ok, bánh mặn mua 1 tặng 1. Vừa làm bài vừa ăn :)) ",,-1,1.0,1.0,,,
1933.0,"
 Nằm sau trường lê quý đôn là cả một thế giới ăn vặt cho những đứa mê ăn vặt như mình . Mọi hôm thì chỉ ăn bánh tráng và nem chua rán thôi lần này đi đông nên quyết định là gọi thêm các món khác nữa . Bánh tráng tuyệt cú mèo mình thấy ở đây là nơi làm vừa ý mình nhất luôn từ pa tê đên trứng , trứng nướng hay chiên đều rất ngon . Bánh tráng chiên giòn cực kì ăn lạ miệng kèm theo có cả nem chua rán cũng không đâu bì được . Trà sữa thì bình thường được cái rẻ thôi chứ khôg ngon ",,1,1.0,,,0.0,
1934.0,"
 Pepsi No Calories Lon 320ml ",,,,,,,
1935.0,"
 Mình ấn tượng với quán nà với cánh cửa xanh lá cây, rủ dưới hàng cây xanh lá. Menu nhiều món, mà thấy món nào cũng oke á. Không gian có trong nhà và khu ngoài trước cửa (buổi tối ngồi sẽ ok đó).
Bên này có bánh & nước luôn. Giá dao động từ 25k - 50k
Mình gọi trà và socola đá xay. Uống cũng ổn, đây là mấy loại nước phổ biến nên mình cũng l review nhiều, ly đá xay khá to, kem hơi ngọt vs mình
Buổi tối ngồi quán này hơi bị thích á
Nhân viên cũng khá vui vẻ ",1.0,0,1.0,1.0,1.0,,1.0
1936.0,"

Nói chung là pv như vậy thì đồ ăn có ngon mình cũng sẽ phải cân nhắc nếu có ghé lại",,,,-1.0,,,
1937.0,"

Viên chả tròn béo , đầy đặn , chắc thịt nhưng không hề khô . Cắn miếng mùi thịt viên nướng thơm sốc lên mũi , vị vỏ giòn tan thịt ngọt . Chả mang đến bàn là còn cháy èo èo nha . 

Về đồ ăn, mặc dù chưa thử hết các món, nhưng mình thấy món ăn ở đây cũng tạm ổn, giá cũng k đắt lắm, món mình thích nhất ở đây chắc là kem, vừa ngon vừa rẻ.

Bánh Mì Huế - Lý Thường Kiệt",,0,1.0,,,,
1938.0,"
 kha nguyễn, Vinh Hiển Nguyễn, Trâm Nguyễn Trâm ",,,,,,,
1939.0,"

Mệ Toại - Hải Sản Tươi Sống",,,,,,,
